GNSS heading		dr_yaw_angle		yaw_rate_accum_tmp	steer_angle	str_moving_avg_result	stanley_steering_angle	path_angle		dr_yaw_angle		psi			atan_tmp		s			triangle_area		distance_a		distance_b		distance_c		x_error
92.75879000		92.57651466		4.05355460		52		3.14534033		2.99825469		89.58331229		92.57651466		-2.99825469		0.14727819		1.22547560		0.04080255		0.87376902		1.22103229		0.356149900.06683287
92.75879000		92.57355841		4.05059834		52		0.18520404		2.99825469		89.58331229		92.57355841		-2.99825469		0.14727819		1.22547560		0.04080255		0.87376902		1.22103229		0.356149900.06683287
92.75879000		92.57062386		4.04766380		52		3.14795377		2.98854162		89.58331229		92.57062386		-2.98854162		0.14642406		1.22548038		0.04056591		0.88113027		1.22103229		0.348798200.06644527
92.75879000		92.56765124		4.04469118		52		3.15055941		2.98471675		89.58331229		92.56765124		-2.98471675		0.14609057		1.22548285		0.04047352		0.88401117		1.22103229		0.345922230.06629394
92.75879000		92.56042909		4.03746903		52		0.97616782		2.98471675		89.58331229		92.56042909		-2.98471675		0.14609057		1.22548285		0.04047352		0.88401117		1.22103229		0.345922230.06629394
92.75879000		92.55745940		4.03449933		52		0.97616782		2.98471675		89.58331229		92.55745940		-2.98471675		0.14609057		1.22548285		0.04047352		0.88401117		1.22103229		0.345922230.06629394
92.75879000		92.55447506		4.03151500		52		3.15316054		2.97178658		89.58331229		92.55447506		-2.97178658		0.14496724		1.22549374		0.04016231		0.89374408		1.22103229		0.336211110.06578419
92.75879000		92.55143157		4.02847150		52		2.37953724		2.97178658		89.58331229		92.55143157		-2.97178658		0.14496724		1.22549374		0.04016231		0.89374408		1.22103229		0.336211110.06578419
92.75879000		92.54837679		4.02541672		52		3.15575267		2.97178658		89.58331229		92.54837679		-2.97178658		0.14496724		1.22549374		0.04016231		0.89374408		1.22103229		0.336211110.06578419
92.75879000		92.54533982		4.02237975		52		3.15575267		2.97178658		89.58331229		92.54533982		-2.97178658		0.14496724		1.22549374		0.04016231		0.89374408		1.22103229		0.336211110.06578419
92.75879000		92.54228503		4.01932497		52		3.15575267		2.97178658		89.58331229		92.54228503		-2.97178658		0.14496724		1.22549374		0.04016231		0.89374408		1.22103229		0.336211110.06578419
92.75879000		92.53475050		4.01179043		52		3.15575267		2.95158664		89.58331229		92.53475050		-2.95158664		0.14324340		1.22551876		0.03968473		0.90876724		1.22103229		0.321237990.06500193
92.75879000		92.52487070		4.00191063		52		3.15833207		2.94173653		89.58331229		92.52487070		-2.94173653		0.14240788		1.22553481		0.03945325		0.91608750		1.22103229		0.313949830.06462278
92.75879000		92.52064328		3.99768322		52		3.16090361		2.93736662		89.58331229		92.52064328		-2.93736662		0.14203796		1.22554280		0.03935077		0.91933663		1.22103229		0.310716670.06445491
92.75879000		92.51768350		3.99472343		52		0.80973077		2.93736662		89.58331229		92.51768350		-2.93736662		0.14203796		1.22554280		0.03935077		0.91933663		1.22103229		0.310716670.06445491
92.75879000		92.51468215		3.99172209		52		3.16347032		2.93309467		89.58331229		92.51468215		-2.93309467		0.14167711		1.22555112		0.03925079		0.92251096		1.22103229		0.307559000.06429116
92.75879000		92.51156800		3.98860793		52		3.16603220		2.92884351		89.58331229		92.51156800		-2.92884351		0.14131854		1.22555994		0.03915145		0.92567003		1.22103229		0.304417560.06412845
92.75879000		92.50851618		3.98555612		52		2.62170084		2.92884351		89.58331229		92.50851915		-2.92884351		0.14131854		1.22555994		0.03915145		0.92567003		1.22103229		0.304417560.06412845
92.75879000		92.50544953		3.98248946		52		0.42916498		2.92472000		89.58331229		92.50544953		-2.92472000		0.14097123		1.22556900		0.03905523		0.92873442		1.22103229		0.301371300.06397084
92.75879000		92.50240959		3.97944952		52		3.17114165		2.92061430		89.58331229		92.50240959		-2.92061430		0.14062616		1.22557854		0.03895963		0.93178354		1.22103229		0.298341250.06381425
92.75879000		92.49935778		3.97639771		52		3.17368940		2.91636313		89.58331229		92.49935778		-2.91636313		0.14025225		1.22558787		0.03885604		0.93494094		1.22103229		0.295202520.06364458
92.75879000		92.49632065		3.97336059		52		3.17368940		2.91636313		89.58331229		92.49632065		-2.91636313		0.14025225		1.22558787		0.03885604		0.93494094		1.22103229		0.295202520.06364458
92.75879000		92.49324529		3.97028523		52		3.17368940		2.91636313		89.58331229		92.49324529		-2.91636313		0.14025225		1.22558787		0.03885604		0.93494094		1.22103229		0.295202520.06364458
92.75879000		92.49021177		3.96725171		52		3.17368940		2.91636313		89.58331229		92.49021177		-2.91636313		0.14025225		1.22558787		0.03885604		0.93494094		1.22103229		0.295202520.06364458
92.75879000		92.48508318		3.96212311		52		3.17623220		2.90206677		89.58331229		92.48508318		-2.90206677		0.13906252		1.22562708		0.03852643		0.94550665		1.22103229		0.284715220.06310469
92.75879000		92.48196597		3.95900591		52		2.24113266		2.90206677		89.58331229		92.48196597		-2.90206677		0.13906252		1.22562708		0.03852643		0.94550665		1.22103229		0.284715220.06310469
92.75879000		92.47890854		3.95594848		52		3.17876520		2.90206677		89.58331229		92.47890854		-2.90206677		0.13906252		1.22562708		0.03852643		0.94550665		1.22103229		0.284715220.06310469
92.75879000		92.47585410		3.95289404		52		0.59012223		2.89526750		89.58331229		92.47585410		-2.89526750		0.13849898		1.22564816		0.03837031		0.95052980		1.22103229		0.279734230.06284897
92.75879000		92.47287737		3.94991730		53		3.18129220		2.89116403		89.58331229		92.47287737		-2.89116403		0.13817633		1.22566278		0.03828092		0.95356024		1.22103229		0.276733030.06270255
92.75879000		92.46979005		3.94682999		53		3.18381449		2.88712929		89.58331229		92.46979005		-2.88712929		0.13784311		1.22567669		0.03818860		0.95654006		1.22103229		0.273781030.06255134
92.75879000		92.46668480		3.94372474		53		3.02044536		2.88712929		89.58331229		92.46668480		-2.88712929		0.13784311		1.22567669		0.03818860		0.95654006		1.22103229		0.273781030.06255134
92.75879000		92.46361243		3.94065236		53		0.63593893		2.88311847		89.58331229		92.46361243		-2.88311847		0.13751208		1.22569114		0.03809689		0.95950458		1.22103229		0.270845410.06240112
92.75879000		92.46054006		3.93757999		53		3.18884508		2.87896419		89.58331229		92.46054006		-2.87896419		0.13717019		1.22570675		0.03800217		0.96257080		1.22103229		0.267810420.06224598
92.75879000		92.45091647		3.92795641		53		3.19135278		2.87454691		89.58331229		92.45091647		-2.87454691		0.13680670		1.22572414		0.03790147		0.96583586		1.22103229		0.264580130.06208103
92.75879000		92.44084381		3.91788375		53		3.19385562		2.87454691		89.58331229		92.44084381		-2.87454691		0.13680670		1.22572414		0.03790147		0.96583586		1.22103229		0.264580130.06208103
92.75879000		92.43775990		3.91479984		53		3.19385562		2.87454691		89.58331229		92.43775990		-2.87454691		0.13680670		1.22572414		0.03790147		0.96583586		1.22103229		0.264580130.06208103
92.75879000		92.43470308		3.91174301		53		0.00135748		2.85350890		89.58331229		92.43470608		-2.85350890		0.13507260		1.22581720		0.03742105		0.98134229		1.22103229		0.249259830.06129412
92.75879000		92.42994935		3.90698928		53		0.55852229		2.84934487		89.58331229		92.42994935		-2.84934487		0.13473551		1.22583818		0.03732766		0.98439853		1.22103229		0.246245550.06114115
92.75879000		92.42680526		3.90384520		53		3.19883030		2.84522598		89.58331229		92.42680526		-2.84522598		0.13441760		1.22586091		0.03723958		0.98742623		1.22103229		0.243263310.06099688
92.75879000		92.42225011		3.89929004		53		0.06663982		2.84112814		89.58331229		92.42225011		-2.84112814		0.13408684		1.22588324		0.03714795		0.99043197		1.22103229		0.240302230.06084679
92.75879000		92.39662374		3.87366367		53		3.21117592		2.81358673		89.58331229		92.39662374		-2.81358673		0.13189316		1.22605672		0.03654020		1.01049285		1.22103229		0.220588300.05985132
92.75879000		92.39336623		3.87040617		53		2.23818924		2.81358673		89.58331229		92.39336623		-2.81358673		0.13189316		1.22605672		0.03654020		1.01049285		1.22103229		0.220588300.05985132
92.75879000		92.38963769		3.86667763		53		1.60221967		2.80938409		89.58331229		92.38963769		-2.80938409		0.13156312		1.22608705		0.03644876		1.01352834		1.22103229		0.217613480.05970156
92.75879000		92.38652829		3.86356822		53		0.10003121		2.80544450		89.58331229		92.38652829		-2.80544450		0.13125419		1.22611657		0.03636318		1.01637395		1.22103229		0.214826900.05956137
92.75879000		92.38079653		3.85783646		53		3.22095164		2.80143890		89.58331229		92.38079653		-2.80143890		0.13094666		1.22614708		0.03627797		1.01921084		1.22103229		0.212051030.05942181
92.75879000		92.37475503		3.85179496		53		3.22338377		2.79314474		89.58331229		92.37475503		-2.79314474		0.13031310		1.22621367		0.03610245		1.02506835		1.22103229		0.206326690.05913431
92.75879000		92.36884493		3.84588487		53		0.53978227		2.79314474		89.58331229		92.36884493		-2.79314474		0.13031310		1.22621367		0.03610245		1.02506835		1.22103229		0.206326690.05913431
92.75879000		92.36473383		3.84177377		53		3.22581117		2.79314474		89.58331229		92.36473383		-2.79314474		0.13031310		1.22621367		0.03610245		1.02506835		1.22103229		0.206326690.05913431
92.75879000		92.36058206		3.83762200		53		3.22581117		2.79314474		89.58331229		92.36058206		-2.79314474		0.13031310		1.22621367		0.03610245		1.02506835		1.22103229		0.206326690.05913431
92.75879000		92.35376820		3.83080814		53		0.97029214		2.77333075		89.58331229		92.35376820		-2.77333075		0.12879392		1.22639341		0.03568157		1.03906333		1.22103229		0.192691200.05844493
92.75879000		92.35042646		3.82746639		53		0.02187589		2.76920913		89.58331229		92.35042964		-2.76920913		0.12848434		1.22643499		0.03559580		1.04195413		1.22103229		0.189883560.05830444
92.75879000		92.34718993		3.82422987		53		3.23063603		2.76511167		89.58331229		92.34718993		-2.76511167		0.12819346		1.22647851		0.03551521		1.04479643		1.22103229		0.187128300.05817244
92.75879000		92.34394066		3.82098060		53		3.23303952		2.76101739		89.58331229		92.34394066		-2.76101739		0.12789011		1.22652252		0.03543117		1.04763662		1.22103229		0.184376140.05803479
92.75879000		92.33763981		3.81467974		53		0.33121385		2.75680832		89.58331229		92.33763981		-2.75680832		0.12757921		1.22656945		0.03534504		1.05055206		1.22103229		0.181554540.05789370
92.75879000		92.33449257		3.81153251		53		3.23783176		2.75275230		89.58331229		92.33449257		-2.75275230		0.12727983		1.22661645		0.03526210		1.05336373		1.22103229		0.178836880.05775785
92.75879000		92.33126881		3.80830874		53		3.23917261		2.74861976		89.58331229		92.33126881		-2.74861976		0.12697502		1.22666622		0.03517765		1.05623075		1.22103229		0.176069390.05761953
92.75879000		92.32803547		3.80507541		53		3.01548450		2.74861976		89.58331229		92.32803547		-2.74861976		0.12697502		1.22666622		0.03517765		1.05623075		1.22103229		0.176069390.05761953
92.75879000		92.32481490		3.80185483		54		1.12298276		2.74444577		89.58331229		92.32481490		-2.74444577		0.12665581		1.22671732		0.03508922		1.05912220		1.22103229		0.173280160.05747468
92.75879000		92.32157838		3.79861831		54		0.02086339		2.74037381		89.58331229		92.32157838		-2.74037381		0.12636889		1.22677133		0.03500973		1.06194522		1.22103229		0.170565140.05734447
92.75879000		92.31416786		3.79120780		54		3.24316586		2.74037381		89.58331229		92.31416786		-2.74037381		0.12636889		1.22677133		0.03500973		1.06194522		1.22103229		0.170565140.05734447
92.75879000		92.30526185		3.78230179		54		3.24448460		2.73053670		89.58331229		92.30526185		-2.73053670		0.12563639		1.22690687		0.03480679		1.06876332		1.22103229		0.164018130.05701208
92.75879000		92.30197750		3.77901743		54		0.04880801		2.72091642		89.58331229		92.30198069		-2.72091642		0.12494513		1.22705474		0.03461528		1.07543606		1.22103229		0.157641130.05669839
92.75879000		92.29886534		3.77590527		54		3.24579577		2.71647777		89.58331229		92.29886534		-2.71647777		0.12462179		1.22712728		0.03452570		1.07851392		1.22103229		0.154708350.05655166
92.75879000		92.29555229		3.77259222		54		3.23614626		2.71647777		89.58331229		92.29555229		-2.71647777		0.12462179		1.22712728		0.03452570		1.07851392		1.22103229		0.154708350.05655166
92.75879000		92.28922912		3.76626905		54		3.24840080		2.70770887		89.58331229		92.28922912		-2.70770887		0.12398451		1.22728049		0.03434915		1.08459701		1.22103229		0.148931680.05626247
91.74750000		91.74722896		3.76293368		54		3.24969435		2.70300236		89.58331229		91.74723215		-2.70300236		0.12363291		1.22736739		0.03425174		1.08785875		1.22103229		0.145843740.05610292
91.74750000		91.74397012		3.75967484		54		2.23683307		2.70300236		89.58331229		91.74397012		-2.70300236		0.12363291		1.22736739		0.03425174		1.08785875		1.22103229		0.145843740.05610292
91.74750000		91.74066026		3.75636817		54		3.25098287		2.70300236		89.58331229		91.74066345		-2.70300236		0.12363291		1.22736739		0.03425174		1.08785875		1.22103229		0.145843740.05610292
91.74750000		91.73745563		3.75316035		54		0.48493909		2.15681546		89.58331229		91.73745563		-2.15681546		0.12320586		1.22752920		0.03413343		1.09308009		1.22103229		0.140946030.05590913
91.74750000		91.73427013		3.74997485		54		3.25199563		2.15681546		89.58331229		91.73427013		-2.15681546		0.12320586		1.22752920		0.03413343		1.09308009		1.22103229		0.140946030.05590913
91.74750000		91.73102085		3.74672557		54		3.25199563		2.15681546		89.58331229		91.73102404		-2.15681546		0.12320586		1.22752920		0.03413343		1.09308009		1.22103229		0.140946030.05590913
91.74750000		91.72778433		3.74348905		54		0.44411334		2.14713141		89.58331229		91.72778433		-2.14713141		0.12264740		1.22775584		0.03397871		1.09980259		1.22103229		0.134676800.05565571
91.74750000		91.72455100		3.74025572		54		3.25300095		2.14282986		89.58331229		91.72455100		-2.14282986		0.12240014		1.22786424		0.03391021		1.10278878		1.22103229		0.131907420.05554351
91.74750000		91.72118649		3.73689121		54		3.25400139		2.13829585		89.58331229		91.72118649		-2.13829585		0.12214132		1.22798353		0.03383850		1.10592116		1.22103229		0.129013600.05542606
91.74750000		91.71788090		3.73358562		54		2.33598036		2.13829585		89.58331229		91.71788090		-2.13829585		0.12214132		1.22798353		0.03383850		1.10592116		1.22103229		0.129013600.05542606
91.74750000		91.71456564		3.73027037		54		0.33367947		2.13387980		89.58331229		91.71456564		-2.13387980		0.12189071		1.22810509		0.03376907		1.10896066		1.22103229		0.126217240.05531233
91.74750000		91.71108624		3.72679096		54		3.25598394		2.12953779		89.58331229		91.71108624		-2.12953779		0.12164517		1.22823040		0.03370104		1.11194489		1.22103229		0.123483630.05520091
91.74750000		91.70780640		3.72351112		54		3.25696777		2.12507669		89.58331229		91.70780640		-2.12507669		0.12139304		1.22836592		0.03363119		1.11501554		1.22103229		0.120684000.05508649
91.74750000		91.70461345		3.72031818		54		2.53233052		2.12507669		89.58331229		91.70461345		-2.12507669		0.12139304		1.22836592		0.03363119		1.11501554		1.22103229		0.120684000.05508649
91.74750000		91.70106968		3.71677440		54		3.25794673		2.12071858		89.58331229		91.70106968		-2.12071858		0.12114742		1.22850510		0.03356315		1.11801321		1.22103229		0.117964690.05497504
91.74750000		91.69765609		3.71336081		54		3.25794673		2.12071858		89.58331229		91.69765609		-2.12071858		0.12114742		1.22850510		0.03356315		1.11801321		1.22103229		0.117964690.05497504
91.74750000		91.69427953		3.70998425		54		0.26187184		2.12071858		89.58331229		91.69427953		-2.12071858		0.12114742		1.22850510		0.03356315		1.11801321		1.22103229		0.117964690.05497504
91.74750000		91.68794808		3.70365280		54		3.25892086		2.12071858		89.58331229		91.68794808		-2.12071858		0.12114742		1.22850510		0.03356315		1.11801321		1.22103229		0.117964690.05497504
91.74750000		91.68437213		3.70007686		54		0.10428085		2.10346233		89.58331229		91.68437213		-2.10346233		0.12019015		1.22912559		0.03329794		1.12975672		1.22103229		0.107462170.05454064
91.74750000		91.68099885		3.69670357		54		3.25988373		2.09901364		89.58331229		91.68099885		-2.09901364		0.11994560		1.22930720		0.03323019		1.13277250		1.22103229		0.104809610.05442966
91.74750000		91.67762883		3.69333355		54		3.26084163		2.09459437		89.58331229		91.67762883		-2.09459437		0.11970336		1.22949785		0.03316308		1.13576621		1.22103229		0.102197210.05431974
91.74750000		91.67430784		3.69001256		54		1.67042727		2.09459437		89.58331229		91.67430784		-2.09459437		0.11970336		1.22949785		0.03316308		1.13576621		1.22103229		0.102197210.05431974
91.74750000		91.67095416		3.68665888		54		0.05446933		2.08993322		89.58331229		91.67095416		-2.08993322		0.11944845		1.22971087		0.03309246		1.13892164		1.22103229		0.099467810.05420407
91.74750000		91.66764952		3.68335424		54		3.26274254		2.08549761		89.58331229		91.66764952		-2.08549761		0.11920636		1.22992621		0.03302539		1.14192658		1.22103229		0.096893560.05409421
91.74750000		91.66419778		3.67990250		54		3.26368262		2.08110776		89.58331229		91.66419778		-2.08110776		0.11896068		1.23015139		0.03295732		1.14490059		1.22103229		0.094369900.05398272
91.74750000		91.66039302		3.67609775		54		2.62233639		2.08110776		89.58331229		91.66039302		-2.08110776		0.11896068		1.23015139		0.03295732		1.14490059		1.22103229		0.094369900.05398272
91.74750000		91.63430490		3.65000962		54		3.26738831		2.05212337		89.58331229		91.63430490		-2.05212337		0.11739563		1.23205717		0.03252374		1.16454682		1.22103229		0.078535220.05327252
91.74750000		91.63091912		3.64662384		54		3.26829827		2.04770459		89.58331229		91.63091912		-2.04770459		0.11716315		1.23242974		0.03245933		1.16755238		1.22103229		0.076274800.05316702
91.74750000		91.62754637		3.64325109		54		1.65349322		2.04770459		89.58331229		91.62754637		-2.04770459		0.11716315		1.23242974		0.03245933		1.16755238		1.22103229		0.076274800.05316702
91.74750000		91.62420622		3.63991094		54		0.02404196		2.04310006		89.58331229		91.62420622		-2.04310006		0.11691635		1.23284520		0.03239095		1.17067984		1.22103229		0.073978270.05305503
91.74750000		91.62092472		3.63662944		54		3.27010015		2.03868453		89.58331229		91.62092797		-2.03868453		0.11667991		1.23327392		0.03232545		1.17368111		1.22103229		0.071834430.05294774
91.74750000		91.61755849		3.63326321		54		3.27099337		2.03425271		89.58331229		91.61755849		-2.03425271		0.11644320		1.23373698		0.03225987		1.17669575		1.22103229		0.069745920.05284032
91.74750000		91.60522305		3.62092777		54		3.27276512		2.02937306		89.58331229		91.60522305		-2.02937306		0.11617952		1.23428627		0.03218682		1.18000949		1.22103229		0.067530760.05272066
91.74750000		91.59292140		3.60862612		54		3.27364209		2.01169436		89.58331229		91.59292140		-2.01169436		0.11525236		1.23669619		0.03192995		1.19195381		1.22103229		0.060406290.05229993
91.74750000		91.58763943		3.60334415		54		0.62628037		2.00721567		89.58331229		91.58763943		-2.00721567		0.11501793		1.23743234		0.03186501		1.19497993		1.22103229		0.058852460.05219355
91.74750000		91.58408533		3.59979006		54		3.27537571		2.00276976		89.58331229		91.58408533		-2.00276976		0.11478543		1.23822243		0.03180059		1.19798618		1.22103229		0.057426390.05208805
91.74750000		91.58038697		3.59609169		54		3.27623474		1.99835009		89.58331229		91.58038697		-1.99835009		0.11455516		1.23906909		0.03173680		1.20097034		1.22103229		0.056135560.05198355
91.74750000		91.57649866		3.59220338		54		3.27708776		1.99377683		89.58331229		91.57649866		-1.99377683		0.11431639		1.24001150		0.03167065		1.20404761		1.22103229		0.054943100.05187520
91.74750000		91.57312739		3.58883212		54		2.65913252		1.99377683		89.58331229		91.57312739		-1.99377683		0.11431639		1.24001150		0.03167065		1.20404761		1.22103229		0.054943100.05187520
91.74750000		91.55787095		3.57357567		54		0.53737271		1.98468894		89.58331229		91.55787095		-1.98468894		0.11384976		1.24211030		0.03154137		1.21015362		1.22103229		0.053034700.05166345
91.74750000		91.55069630		3.56640102		54		3.28043773		1.96192109		89.59427743		91.55069630		-1.96192109		0.11324321		1.28235350		0.03222121		0.05154737		1.25403144		1.259128180.05138821
91.74750000		91.54727572		3.56298045		54		3.28043773		1.96192109		89.59427743		91.54727572		-1.96192109		0.11324321		1.28235350		0.03222121		0.05154737		1.25403144		1.259128180.05138821
91.74750000		91.54379376		3.55949848		54		0.00176605		1.95171633		89.59427743		91.54379376		-1.95171633		0.11272518		1.27875342		0.03207382		0.05123150		1.25403144		1.252243890.05115313
91.74750000		91.54043310		3.55613782		54		3.28125294		1.94716223		89.59427743		91.54043310		-1.94716223		0.11249366		1.27728933		0.03200794		0.05138992		1.25403144		1.249157290.05104807
91.74750000		91.53716097		3.55286569		54		3.28206327		1.94716223		89.59427743		91.53716424		-1.94716223		0.11249366		1.27728933		0.03200794		0.05138992		1.25403144		1.249157290.05104807
91.74750000		91.53389211		3.54959683		54		1.17082152		1.94278846		89.59427743		91.53389211		-1.94278846		0.11227207		1.27597002		0.03194489		0.05171567		1.25403144		1.246192920.05094751
91.74750000		91.53053473		3.54623945		54		3.28286718		1.93829337		89.59427743		91.53053473		-1.93829337		0.11204456		1.27470006		0.03188016		0.05222457		1.25403144		1.243144110.05084427
91.74750000		91.52722981		3.54293453		54		3.28366616		1.93378190		89.59427743		91.52722981		-1.93378190		0.11181691		1.27351244		0.03181539		0.05290702		1.25403144		1.240086410.05074097
91.74750000		91.52400881		3.53971353		54		3.28446029		1.93378190		89.59427743		91.52400881		-1.93378190		0.11181691		1.27351244		0.03181539		0.05290702		1.25403144		1.240086410.05074097
91.74750000		91.52059630		3.53630102		54		1.74494496		1.92961044		89.59427743		91.52059630		-1.92961044		0.11160678		1.27248760		0.03175560		0.05368616		1.25403144		1.237257590.05064561
91.74750000		91.51680462		3.53251261		54		0.60894092		1.92535134		89.59427743		91.51680789		-1.92535134		0.11139216		1.27150891		0.03169453		0.05462426		1.25403144		1.234362120.05054822
91.74750000		91.51347709		3.52918181		54		3.28603457		1.92105955		89.59427743		91.51347709		-1.92105955		0.11117621		1.27059035		0.03163309		0.05570706		1.25403144		1.231442200.05045023
91.74750000		91.49901968		3.51472440		54		3.28758950		1.91680372		89.59427743		91.49901968		-1.91680372		0.11096287		1.26974471		0.03157238		0.05690681		1.25403144		1.228551170.05035342
91.74750000		91.49572484		3.51142956		54		3.28758950		1.91680372		89.59427743		91.49572484		-1.91680372		0.11096287		1.26974471		0.03157238		0.05690681		1.25403144		1.228551170.05035342
91.74750000		91.49183183		3.50753655		54		2.56539118		1.90126110		89.59427743		91.49183183		-1.90126110		0.11018733		1.26713166		0.03135172		0.06224485		1.25403144		1.217987040.05000149
91.74750000		91.48853372		3.50423844		54		0.61795810		1.89700853		89.59427743		91.48853372		-1.89700853		0.10997587		1.26652936		0.03129155		0.06393571		1.25403144		1.215091570.04990553
91.74750000		91.48392487		3.49962959		54		1.30721116		1.89273635		89.59427743		91.48392487		-1.89273635		0.10976439		1.26596797		0.03123138		0.06571505		1.25403144		1.212189440.04980956
91.74750000		91.48063983		3.49634455		54		0.00552414		1.88839226		89.59427743		91.48063983		-1.88839226		0.10954969		1.26543671		0.03117029		0.06760577		1.25403144		1.209236210.04971213
91.74750000		91.47738422		3.49308894		54		3.29061490		1.88418546		89.59427743		91.47738422		-1.88418546		0.10934223		1.26495763		0.03111126		0.06950751		1.25403144		1.206376300.04961799
91.74750000		91.47415148		3.48985620		54		3.29135812		1.88001788		89.59427743		91.47415148		-1.88001788		0.10913717		1.26451459		0.03105291		0.07145466		1.25403144		1.203543070.04952493
91.74750000		91.46396951		3.47967424		54		3.29283033		1.87566072		89.59427743		91.46396951		-1.87566072		0.10892310		1.26408196		0.03099200		0.07355375		1.25403144		1.200578730.04942779
91.74750000		91.45688926		3.47259398		54		3.29355843		1.86954500		89.59427743		91.45688926		-1.86954500		0.10862370		1.26352354		0.03090681		0.07659453		1.25403144		1.196421100.04929193
91.74750000		91.45236402		3.46806874		54		3.29355843		1.86954500		89.59427743		91.45236402		-1.86954500		0.10862370		1.26352354		0.03090681		0.07659453		1.25403144		1.196421100.04929193
91.74750000		91.44907862		3.46478334		54		1.29876732		1.85787612		89.59427743		91.44907862		-1.85787612		0.10805752		1.26259714		0.03074572		0.08264144		1.25403144		1.188521400.04903501
91.74750000		91.44579979		3.46150451		54		3.29427814		1.85351531		89.59427743		91.44579979		-1.85351531		0.10784084		1.26228980		0.03068407		0.08497330		1.25403144		1.185574850.04893668
91.74750000		91.44254728		3.45825200		54		3.29499154		1.84861188		89.59427743		91.44255057		-1.84861188		0.10761143		1.26196843		0.03061879		0.08764154		1.25403144		1.182263870.04883258
91.74750000		91.43921912		3.45492385		54		1.91108503		1.84861188		89.59427743		91.43921912		-1.84861188		0.10761143		1.26196843		0.03061879		0.08764154		1.25403144		1.182263870.04883258
91.74750000		91.43555223		3.45126024		54		3.29569989		1.84381368		89.59427743		91.43555552		-1.84381368		0.10738122		1.26167347		0.03055329		0.09029594		1.25403144		1.179019560.04872811
91.74750000		91.43229998		3.44800470		54		2.88436458		1.84381368		89.59427743		91.43229998		-1.84381368		0.10738122		1.26167347		0.03055329		0.09029594		1.25403144		1.179019560.04872811
91.74750000		91.42894810		3.44465282		54		0.18181386		1.83736877		89.59427743		91.42894810		-1.83736877		0.10707403		1.26130800		0.03046588		0.09390481		1.25403144		1.174679750.04858871
91.74750000		91.42567919		3.44138391		54		3.29710083		1.83231772		89.59427743		91.42567919		-1.83231772		0.10683523		1.26104393		0.03039794		0.09676097		1.25403144		1.171295450.04848034
91.74750000		91.42237377		3.43807849		54		2.10051106		1.83231772		89.59427743		91.42237709		-1.83231772		0.10683523		1.26104393		0.03039794		0.09676097		1.25403144		1.171295450.04848034
91.74750000		91.41894557		3.43465029		54		0.09132382		1.82690494		89.59427743		91.41894557		-1.82690494		0.10658022		1.26077954		0.03032538		0.09985646		1.25403144		1.167671170.04836463
91.74750000		91.41568993		3.43139465		54		3.29848026		1.82239152		89.59427743		91.41568993		-1.82239152		0.10636816		1.26057240		0.03026504		0.10246427		1.25403144		1.164649090.04826840
91.74750000		91.41245089		3.42815561		54		3.20789545		1.82239152		89.59427743		91.41245089		-1.82239152		0.10636816		1.26057240		0.03026504		0.10246427		1.25403144		1.164649090.04826840
91.74750000		91.40920521		3.42490993		54		0.27297935		1.81744003		89.59427743		91.40920521		-1.81744003		0.10613612		1.26035797		0.03019902		0.10535081		1.25403144		1.161333690.04816310
91.74750000		91.40585665		3.42156137		54		3.29983939		1.81305604		89.59427743		91.40585665		-1.81305604		0.10592211		1.26017735		0.03013813		0.10792721		1.25403144		1.158396050.04806598
91.74750000		91.40252463		3.41822935		55		3.30051162		1.80839700		89.59427743		91.40252463		-1.80839700		0.10571457		1.25999804		0.03007908		0.11067732		1.25403144		1.155287320.04797181
91.74750000		91.39920260		3.41490732		55		1.49439188		1.80839700		89.59427743		91.39920260		-1.80839700		0.10571457		1.25999804		0.03007908		0.11067732		1.25403144		1.155287320.04797181
91.74750000		91.39580734		3.41151206		55		3.30117876		1.80371686		89.59427743		91.39580734		-1.80371686		0.10549758		1.25982629		0.03001733		0.11345810		1.25403144		1.152163030.04787333
91.74750000		91.39248863		3.40819335		55		3.30184098		1.79865392		89.59427743		91.39248863		-1.79865392		0.10526346		1.25965036		0.02995072		0.11648608		1.25403144		1.148783200.04776710
91.74750000		91.38913331		3.40483803		55		1.88328602		1.79865392		89.59427743		91.38913331		-1.79865392		0.10526346		1.25965036		0.02995072		0.11648608		1.25403144		1.148783200.04776710
91.74750000		91.38569145		3.40139617		55		3.30249808		1.79352774		89.59427743		91.38569145		-1.79352774		0.10502709		1.25948192		0.02988347		0.11957123		1.25403144		1.145361160.04765983
91.74750000		91.38226622		3.39797095		55		3.30249808		1.79352774		89.59427743		91.38226622		-1.79352774		0.10502709		1.25948192		0.02988347		0.11957123		1.25403144		1.145361160.04765983
91.74750000		91.37897415		3.39467887		55		3.26208665		1.79352774		89.59427743		91.37897415		-1.79352774		0.10502709		1.25948192		0.02988347		0.11957123		1.25403144		1.145361160.04765983
91.74750000		91.36349685		3.37920157		55		0.61332314		1.78187732		89.59427743		91.36349685		-1.78187732		0.10449240		1.25913154		0.02973133		0.12664783		1.25403144		1.137583810.04741720
91.74750000		91.35993277		3.37563749		55		3.30379349		1.78187732		89.59427743		91.35993277		-1.78187732		0.10449240		1.25913154		0.02973133		0.12664783		1.25403144		1.137583810.04741720
